pair_id,sample_weight,agreement_count,pred_vote
39877160#78926104,1.0,3,0
34487169#56354267,1.0,3,0
61891338#13084603,1.0,3,0
36246527#71622657,1.0,3,0
13877575#47240346,1.0,3,0
35031528#43886265,1.0,3,1
54788213#63688174,1.0,3,0
21318183#18178431,1.0,3,0
90146840#15279595,1.0,3,0
5197574#91607349,1.0,3,1
10762448#74111438,1.0,3,0
36195674#5107817,1.0,3,0
8780477#31420716,1.0,3,0
68332855#17174163,1.0,3,1
6873873#2300726,1.0,3,0
25390993#66465346,1.0,3,0
6969637#68571415,1.0,3,0
24072080#9238663,1.0,3,1
42626545#9187011,1.0,3,0
83586196#37531391,1.0,3,0
69524744#50999488,1.0,3,1
66218491#80085603,1.0,3,0
17738556#13893314,1.0,3,0
74111438#98035591,1.0,3,0
85663923#4395083,1.0,3,0
23276091#87636344,1.0,3,0
66152591#96482852,1.0,3,0
26820221#74612575,1.0,3,0
32383258#61901186,1.0,3,0
87562159#35983151,1.0,3,0
70998961#43098472,1.0,3,1
4308600#58262024,1.0,3,0
69903032#17713434,1.0,3,0
50973979#38774023,1.0,3,0
55427773#4734872,1.0,3,1
77300355#88025577,1.0,3,0
89872099#54559293,1.0,3,1
64284720#47032850,1.0,3,1
63436905#65761443,1.0,3,0
2163360#82724964,1.0,3,0
80693528#95160580,1.0,3,0
53540754#57241644,1.0,3,0
51914482#27145682,1.0,3,0
80185739#40470567,1.0,3,0
52499440#57354491,1.0,3,0
19610472#8104033,1.0,3,0
51775601#66609070,1.0,3,1
26217615#31572294,1.0,3,0
59874069#56354267,1.0,3,0
61917173#53540754,1.0,3,0
74898883#10032550,1.0,3,0
75229781#96710850,1.0,3,0
9716045#16174398,1.0,3,0
51215765#77300355,1.0,3,0
26820221#80790800,1.0,3,0
6997147#82049746,1.0,3,0
28635594#21038841,1.0,3,1
48925354#80747993,1.0,3,0
82274481#31303951,1.0,3,0
22096223#48675264,1.0,3,0
23943532#19610472,1.0,3,0
18178431#75933939,1.0,3,0
24163225#20206361,1.0,3,0
9336877#73296694,1.0,3,0
56774153#34487169,1.0,3,0
63008653#90886706,1.0,3,0
40002118#97390436,1.0,3,0
87562159#71693305,1.0,3,0
17326659#12263071,1.0,3,0
85012455#36985187,1.0,3,0
42582657#70768754,1.0,3,0
81011691#51914482,1.0,3,0
74315994#94193655,1.0,3,0
15602472#17037701,1.0,3,1
17145434#24607772,1.0,3,0
24931990#70352977,1.0,3,0
82724964#11874069,1.0,3,0
51850183#96715844,1.0,3,0
64791875#95552183,1.0,3,0
11241255#23833261,1.0,3,1
97281594#44098995,1.0,3,0
68490111#18639975,1.0,3,0
39094258#86597447,1.0,3,0
38999889#92612895,1.0,3,0
69249199#77906357,1.0,3,0
84686125#68659568,1.0,3,0
35653799#30137322,1.0,3,0
48153881#10218816,1.0,3,0
13877575#17837225,1.0,3,0
13951675#35076842,1.0,3,0
8810340#73197482,1.0,3,0
7039861#50179606,1.0,3,0
62151951#12958636,1.0,3,1
64225057#8145012,1.0,3,0
26217615#23923095,1.0,3,0
79812958#94168884,1.0,3,0
1705445#10330385,1.0,3,0
61901186#11297103,1.0,3,0
12832490#6315279,1.0,3,0
94576846#31051738,1.0,3,0
92356380#15279595,1.0,3,1
95938196#24307555,1.0,3,0
74172078#22206925,1.0,3,1
88160368#68819356,1.0,3,0
68400481#31981847,1.0,3,0
76045300#66001502,1.0,3,0
56493397#19338654,1.0,3,0
39820474#54285160,1.0,3,0
35590306#15602472,1.0,3,1
17174163#31420716,1.0,3,0
67031613#18762312,1.0,3,0
71622657#79368706,1.0,3,0
43098472#3496396,1.0,3,0
42076543#7039861,1.0,3,0
35653799#39761380,1.0,3,0
54728016#93754453,1.0,3,0
41716837#13704452,1.0,3,0
808263#53262633,1.0,3,0
444965#31981847,1.0,3,0
94193655#96601666,1.0,3,1
172054#27145682,1.0,3,0
10009728#13198672,1.0,3,0
12409643#88331613,1.0,3,0
69249199#23276091,1.0,3,0
15290237#80346902,1.0,3,0
60595831#13086482,1.0,3,0
85454976#96482852,1.0,3,0
70726318#92050862,1.0,3,1
64112411#19610940,1.0,3,0
95577039#69811580,1.0,3,0
8780477#71191165,1.0,3,0
70600300#70600274,1.0,3,0
36514214#77145447,1.0,3,0
40063734#58726767,1.0,3,0
74381286#51914482,1.0,3,0
16628120#29386919,1.0,3,0
68021989#4395083,1.0,3,0
19338654#36246527,1.0,3,0
76045300#75134238,1.0,3,0
84081996#38774023,1.0,3,0
22206925#87765870,1.0,3,0
84036223#83562709,1.0,3,0
13514352#30467874,1.0,3,0
13621719#11754903,1.0,3,0
10032550#18929113,1.0,3,1
97008126#64889535,1.0,3,0
5108829#67240137,1.0,3,0
19320609#73808482,1.0,3,1
96601666#45667657,1.0,3,0
51318537#73060691,1.0,3,0
34487169#60071236,1.0,3,0
92702787#6220318,1.0,3,0
50972713#39376372,1.0,3,0
16874921#76797257,1.0,3,0
80693528#78926104,1.0,3,0
35485275#22206925,1.0,3,1
85663923#66609070,1.0,3,0
37652517#94813013,1.0,3,0
25895411#60257213,1.0,3,0
25024300#29177746,1.0,3,0
73023967#55205314,1.0,3,0
33541592#34146043,1.0,3,0
56809562#33296026,1.0,3,1
57107958#458256,1.0,3,0
20457621#93617759,1.0,3,0
13086482#69411201,1.0,3,0
45858702#35493301,1.0,3,0
175833#11651896,1.0,3,0
23947190#26820221,1.0,3,0
24607772#66152591,1.0,3,0
2160536#54499706,1.0,3,0
2357764#12057738,1.0,3,0
18344350#864070,1.0,3,1
34597503#38669053,1.0,3,0
7586139#88797158,1.0,3,1
7861704#89764257,1.0,3,0
96715844#89872099,1.0,3,0
91438386#65761443,1.0,3,0
94391133#55284959,1.0,3,0
30137322#9563912,1.0,3,0
63634340#21214984,1.0,3,1
55427773#64791875,1.0,3,0
9185300#54519492,1.0,3,0
11413382#12204925,1.0,3,0
36514214#40002118,1.0,3,0
5039534#39944551,1.0,3,0
12204925#78273504,1.0,3,1
15279595#62846191,1.0,3,0
22110995#60950692,1.0,3,0
8035591#45649802,1.0,3,0
43644395#40002118,1.0,3,0
91438386#35485275,1.0,3,0
8865735#73018266,1.0,3,0
6628173#19320609,1.0,3,0
35109084#70983035,1.0,3,0
81486182#14576013,1.0,3,0
63926920#50100211,1.0,3,1
88602235#7503553,1.0,3,0
53579521#96835518,1.0,3,0
94576846#36004979,1.0,3,1
21436544#37788391,1.0,3,0
320211#77554678,1.0,3,0
84783221#58485839,1.0,3,0
84202154#89098364,1.0,3,0
64112411#88073129,1.0,3,0
6601115#48925354,1.0,3,0
5107817#48715831,1.0,3,0
70998961#42080094,1.0,3,0
888946#27147725,1.0,3,0
62254612#2926780,1.0,3,0
96667020#3496396,1.0,3,0
81011691#22096223,1.0,3,0
81865746#29386919,1.0,3,0
84036223#18140756,1.0,3,0
90886706#29386919,1.0,3,1
63688174#51741857,1.0,3,0
25895411#18218196,1.0,3,1
77343216#95017941,1.0,3,0
52646581#69540904,1.0,3,0
7472344#71191165,1.0,3,1
20822871#84271012,1.0,3,0
19506949#4150044,1.0,3,0
55427773#35572402,1.0,3,0
82614828#13640797,1.0,3,0
39759360#89872099,1.0,3,0
75294597#72226957,1.0,3,0
29965958#37762589,1.0,3,0
55705301#98129540,1.0,3,0
18510686#10803100,1.0,3,0
18178431#3365489,1.0,3,0
84718207#12673715,1.0,3,0
88674931#10917978,1.0,3,0
58485839#41822669,1.0,3,0
82049746#24607772,1.0,3,0
57914917#31149883,1.0,3,0
17682913#64360600,1.0,3,0
13877575#83244081,1.0,3,1
2174287#22110995,1.0,3,0
43671477#66001502,1.0,3,0
2191215#13986277,1.0,3,0
1448629#599182,1.0,3,0
48050949#26298839,1.0,3,1
87136825#66630102,1.0,3,0
93799137#16566641,1.0,3,0
57297547#53447026,1.0,3,0
18178431#6315279,1.0,3,0
68021989#82274481,1.0,3,0
16174398#23943532,1.0,3,1
95241878#8810340,1.0,3,0
12558301#38058369,1.0,3,0
19320609#7016292,1.0,3,0
88160368#79265216,1.0,3,0
48880627#35149551,1.0,3,0
94576846#8810340,1.0,3,0
95170662#35243408,1.0,3,0
44923081#6976859,1.0,3,1
77678186#39944551,1.0,3,0
57297547#92348266,1.0,3,0
3980193#95938196,1.0,3,0
58262024#24066040,1.0,3,1
31149883#34642657,1.0,3,0
36026562#80085603,1.0,3,0
66292005#70352977,1.0,3,0
70181426#64360600,1.0,3,0
24721936#66465346,1.0,3,0
16874921#47240346,1.0,3,0
81714923#84250472,1.0,3,0
288189#59983424,1.0,3,0
80363785#259815,1.0,3,0
44302898#36319925,1.0,3,0
95595870#20665199,1.0,3,0
23923095#5107817,1.0,3,1
64112411#80235641,1.0,3,0
97008126#81486182,1.0,3,0
24700471#41763354,1.0,3,0
72086860#74315994,1.0,3,0
37417537#98258448,1.0,3,0
70768754#72636167,1.0,3,0
77906357#21940746,1.0,3,0
13640797#67031613,1.0,3,1
72636167#26714094,1.0,3,0
56500373#52462122,1.0,3,0
2174287#48925354,1.0,3,0
91105987#76999933,1.0,3,0
95160580#35031528,1.0,3,0
17037701#35590306,1.0,3,1
10009728#84202154,1.0,3,0
66001502#5836988,1.0,3,0
1448629#9336877,1.0,3,0
4895903#808263,1.0,3,0
75933939#80235641,1.0,3,0
87371358#70600300,1.0,3,0
55406516#55899186,1.0,3,0
84347869#60743541,1.0,3,0
94945290#68675078,1.0,3,0
2724789#66097781,1.0,3,0
5563597#58485839,1.0,3,0
17116847#9336877,1.0,3,0
97936921#808263,1.0,3,0
93222484#39759360,1.0,3,0
37671415#86011983,1.0,3,0
91105987#10373021,1.0,3,0
39820474#6455027,1.0,3,0
85454976#35633356,1.0,3,0
74414069#63632918,1.0,3,1
10132766#3713378,1.0,3,0
1574817#7503553,1.0,3,0
35243408#33296026,1.0,3,0
16628120#864070,1.0,3,1
7039861#49913360,1.0,3,0
37531391#40170577,1.0,3,0
57729543#8452869,1.0,3,0
2163360#88944870,1.0,3,0
13086482#12832490,1.0,3,0
94373108#19085838,1.0,3,0
57316524#13393487,1.0,3,0
35760433#43886265,1.0,3,0
11241255#60380041,1.0,3,0
38774023#57241644,1.0,3,0
83951045#8865735,1.0,3,0
17364188#53579521,1.0,3,0
63800622#42244827,1.0,3,0
1748964#49285911,1.0,3,0
85675854#68490111,1.0,3,0
13704452#48153881,1.0,3,0
95938196#54285160,1.0,3,1
7987227#46709252,1.0,3,0
31186504#21436544,1.0,3,0
4232352#13393487,1.0,3,0
74898883#13893314,1.0,3,1
44923081#85454976,1.0,3,0
64112412#6601115,1.0,3,0
13704452#48938134,1.0,3,0
61901186#20008769,1.0,3,0
2160536#80085603,1.0,3,0
54519492#54788213,1.0,3,0
14276753#95577039,1.0,3,0
32359565#25351062,1.0,3,0
56809562#60743541,1.0,3,0
13084603#64889535,1.0,3,0
51215765#5563597,1.0,3,0
9765844#10762448,1.0,3,1
94945290#71384622,1.0,3,0
45649802#95788693,1.0,3,0
36342541#28958152,1.0,3,0
56291879#30963421,1.0,3,0
14475568#10032550,1.0,3,0
29226990#86890239,1.0,3,0
58262024#27491847,1.0,3,0
4395083#71834414,1.0,3,0
17145434#82324884,1.0,3,0
7039861#64112411,1.0,3,0
6817074#87327065,1.0,3,0
24925549#32359565,1.0,3,0
85520596#29851431,1.0,3,0
66481726#25351062,1.0,3,0
35489837#12338419,1.0,3,0
35317298#46709252,1.0,3,0
51775601#56493397,1.0,3,0
81714923#36985187,1.0,3,1
1574817#2563741,1.0,3,0
86774262#96710850,1.0,3,0
42999877#64252616,1.0,3,0
56774153#17447786,1.0,3,0
78574784#89764257,1.0,3,0
75901191#74622289,1.0,3,0
83562709#3342135,1.0,3,0
37466646#88596856,1.0,3,0
64438918#43644395,1.0,3,0
85675854#17713434,1.0,3,0
84081996#68869531,1.0,3,0
66204747#17618186,1.0,3,1
24315621#29226990,1.0,3,0
19411771#37818105,1.0,3,1
72226957#20457621,1.0,3,0
64304057#91438386,1.0,3,0
75059939#51109166,1.0,3,0
2160536#4395083,1.0,3,0
53397183#53262633,1.0,3,0
18968441#95552183,1.0,3,0
48310053#13621719,1.0,3,0
60743541#31149883,1.0,3,0
34075163#38525199,1.0,3,0
70726318#31493300,1.0,3,0
73197482#87562159,1.0,3,0
38058369#96667020,1.0,3,0
24488733#66097781,1.0,3,1
172054#17058930,1.0,3,0
3980193#64696513,1.0,3,1
66481726#88331613,1.0,3,0
76797257#55205314,1.0,3,0
36342541#64535407,1.0,3,1
12338419#15196749,1.0,3,0
7004489#66001502,1.0,3,0
57208331#82666001,1.0,3,0
85903724#78329795,1.0,3,0
18688923#50118951,1.0,3,1
40624769#84271012,1.0,3,0
47054569#29009865,1.0,3,0
80543447#26298839,1.0,3,0
26109768#75922212,1.0,3,0
70600300#92798993,1.0,3,0
82049746#78513705,1.0,3,0
88760576#44923081,1.0,3,0
71622657#17364188,1.0,3,0
72226957#14918547,1.0,3,0
12204925#7016292,1.0,3,0
48327523#60029334,1.0,3,0
44917290#62846191,1.0,3,0
35642956#21940746,1.0,3,0
21236035#20668617,1.0,3,0
26995615#31928950,1.0,3,0
48449418#9882201,1.0,3,0
21318183#80235641,1.0,3,0
76535406#89098364,1.0,3,0
23889723#74646862,1.0,3,0
63008653#69411201,1.0,3,1
5662042#98129540,1.0,3,0
35109084#3129229,1.0,3,0
86510416#32359565,1.0,3,0
17738556#94697384,1.0,3,0
92349357#59226089,1.0,3,0
11241255#35317298,1.0,3,0
9882201#93617759,1.0,3,0
57107958#39376372,1.0,3,0
63926920#16174398,1.0,3,0
25895411#16993914,1.0,3,0
85520596#17837225,1.0,3,0
68490111#16938908,1.0,3,1
13205686#95552183,1.0,3,0
35823397#71622657,1.0,3,0
8145012#70726318,1.0,3,0
172054#36514214,1.0,3,0
75134238#53397183,1.0,3,0
98861629#757201,1.0,3,0
39877160#34522740,1.0,3,1
29386919#14918547,1.0,3,0
86039608#80693528,1.0,3,0
17037701#16993914,1.0,3,0
53799536#91798176,1.0,3,0
62151951#40940816,1.0,3,0
68675078#6086571,1.0,3,0
96667020#68571415,1.0,3,0
6969637#86011983,1.0,3,0
88944870#75908352,1.0,3,0
18344350#426230,1.0,3,1
44145250#69540904,1.0,3,0
66481726#12263071,1.0,3,0
59310973#55124457,1.0,3,0
56354267#31981847,1.0,3,0
40940816#25427610,1.0,3,0
54728016#74622289,1.0,3,0
75922212#94373108,1.0,3,0
5107817#25573269,1.0,3,0
7039861#6601115,1.0,3,0
69811580#29965958,1.0,3,1
71498088#9882201,1.0,3,0
31572294#56354267,1.0,3,0
757201#17326659,1.0,3,0
2926780#53579521,1.0,3,1
34075163#33045941,1.0,3,0
6086571#71384622,1.0,3,0
81296852#16628120,1.0,3,0
24307555#17713434,1.0,3,1
1574817#73808482,1.0,3,0
82209636#12285597,1.0,3,0
79295#49991167,1.0,3,0
43098472#27915727,1.0,3,0
8145012#14133475,1.0,3,0
12409643#10373021,1.0,3,0
24925549#10330385,1.0,3,0
60743541#39448463,1.0,3,0
11651896#2107813,1.0,3,0
51109166#84036223,1.0,3,0
93393039#7472344,1.0,3,0
5749619#653566,1.0,3,0
74588061#86136546,1.0,3,0
40470567#97281594,1.0,3,0
92612895#73197482,1.0,3,0
31587846#51215765,1.0,3,1
6873873#60280975,1.0,3,0
17131328#8104033,1.0,3,0
87371358#19338654,1.0,3,0
10997532#84347869,1.0,3,0
47054569#90920296,1.0,3,0
84147645#49285911,1.0,3,0
89714881#25573269,1.0,3,0
6976859#92050862,1.0,3,0
4150044#25767244,1.0,3,0
11297103#259815,1.0,3,0
21520858#59289884,1.0,3,0
74612575#84347869,1.0,3,0
76645893#64438918,1.0,3,0
18218196#62151951,1.0,3,0
37671415#88073129,1.0,3,0
98861629#43671477,1.0,3,1
1448629#19411771,1.0,3,0
55406516#13893314,1.0,3,1
19012125#87636344,1.0,3,0
175833#80363785,1.0,3,0
59983424#82274481,1.0,3,0
53540754#46998470,1.0,3,0
57208331#34088263,1.0,3,0
22096223#653566,1.0,3,0
47154861#89872099,1.0,3,0
47240346#59874069,1.0,3,0
74225977#80543447,1.0,3,0
31061866#864070,1.0,3,0
89714881#87562159,1.0,3,0
48715831#22110995,1.0,3,0
28797890#28797891,1.0,3,0
288189#88073129,1.0,3,0
73023967#98258448,1.0,3,0
53262633#43618988,1.0,3,0
20457621#52074266,1.0,3,0
75901191#19610472,1.0,3,0
37417537#80543447,1.0,3,0
51664958#60545708,1.0,3,0
80747993#42582657,1.0,3,1
68869531#66763358,1.0,3,0
3713378#44917290,1.0,3,0
47929214#2163360,1.0,3,0
74618840#29177746,1.0,3,0
11344076#7862454,1.0,3,0
67340922#2107813,1.0,3,0
34522740#87645646,1.0,3,0
92612895#905514,1.0,3,0
75059939#49991167,1.0,3,0
53447026#55993507,1.0,3,0
58262024#38525199,1.0,3,0
75908352#55284959,1.0,3,0
14918547#29988045,1.0,3,0
93393039#52646581,1.0,3,0
48314206#73023967,1.0,3,0
12204925#97360314,1.0,3,1
42670956#65376715,1.0,3,0
65287375#12577609,1.0,3,0
2163360#77678186,1.0,3,0
64284720#22626368,1.0,3,0
1705445#48938134,1.0,3,0
97390436#44145250,1.0,3,0
22110995#64360600,1.0,3,0
26995615#17364188,1.0,3,0
21236035#74930475,1.0,3,0
66481726#88414713,1.0,3,0
57297547#42582657,1.0,3,0
92798993#87219862,1.0,3,0
22550534#59622337,1.0,3,0
54700185#18750700,1.0,3,0
5749619#34075163,1.0,3,0
79368706#17216616,1.0,3,0
67388462#69644238,1.0,3,1
76478929#35109084,1.0,3,0
25573269#32663296,1.0,3,0
98235372#5039534,1.0,3,1
80790800#6217373,1.0,3,0
45858702#76350435,1.0,3,0
31928950#68400481,1.0,3,0
76645893#75933939,1.0,3,0
50118951#11413382,1.0,3,0
599182#41716837,1.0,3,0
20550546#22178282,1.0,3,0
47929214#17682913,1.0,3,1
59983424#175833,1.0,3,0
172054#20668617,1.0,3,0
65193938#36305406,1.0,3,0
46900357#24504646,1.0,3,1
69411201#47337045,1.0,3,0
10373021#77641222,1.0,3,0
11297103#25757705,1.0,3,0
36246527#44302898,1.0,3,0
6086571#77488882,1.0,3,0
86774262#17174163,1.0,3,0
94373108#39944551,1.0,3,0
17837225#98314225,1.0,3,0
47337045#32792490,1.0,3,0
34642657#37762589,1.0,3,0
40979545#72086860,1.0,3,0
31051738#66390507,1.0,3,0
47662466#72636167,1.0,3,0
621820#61917173,1.0,3,0
72237540#9225217,1.0,3,0
10803100#4646691,1.0,3,1
95846717#87481548,1.0,3,0
48449418#38999889,1.0,3,0
80085603#82217045,1.0,3,0
66001502#39944551,1.0,3,0
69249199#5563597,1.0,3,0
71693305#7987227,1.0,3,0
57729543#71384622,1.0,3,0
7096661#70352977,1.0,3,0
77300355#91798176,1.0,3,0
88770421#22017852,1.0,3,0
95917231#18929113,1.0,3,0
20547394#29965958,1.0,3,0
24936536#20457621,1.0,3,0
61257806#24163225,1.0,3,0
44579234#5057882,1.0,3,0
21038841#6455027,1.0,3,0
54788213#82217045,1.0,3,0
96601666#31149883,1.0,3,0
77678186#82614828,1.0,3,1
98773883#50118951,1.0,3,0
72237540#3980193,1.0,3,0
80362350#59983424,1.0,3,0
42076543#80235641,1.0,3,0
6444657#65411927,1.0,3,0
69062083#60257213,1.0,3,0
75294597#75784220,1.0,3,0
98129540#31877082,1.0,3,0
90886706#60595831,1.0,3,0
87955598#90146840,1.0,3,0
55607411#31186504,1.0,3,1
18640012#9716045,1.0,3,0
94596740#34090287,1.0,3,0
15311130#67880656,1.0,3,0
74618840#25024300,1.0,3,0
94596740#92356380,1.0,3,0
29177746#64791875,1.0,3,0
51836529#78574784,1.0,3,0
40940816#86039608,1.0,3,0
69540904#16909124,1.0,3,0
13514352#51775601,1.0,3,0
55284959#17954127,1.0,3,0
86774262#39820474,1.0,3,0
13877575#87168706,1.0,3,0
8130501#93754453,1.0,3,0
36195674#65991083,1.0,3,0
23165688#63688174,1.0,3,0
41505583#74414069,1.0,3,0
96667020#70509448,1.0,3,0
21236035#89764257,1.0,3,0
74898883#55899186,1.0,3,0
26995615#94609381,1.0,3,0
50118951#39944551,1.0,3,0
27915727#75229781,1.0,3,0
39759360#34075163,1.0,3,0
12391221#57107958,1.0,3,0
87168706#53540754,1.0,3,0
12424092#45065236,1.0,3,0
10816#20448379,1.0,3,0
6315279#93754453,1.0,3,0
70509448#85107531,1.0,3,0
77343216#97008126,1.0,3,0
30137322#63634340,1.0,3,0
2053522#64225057,1.0,3,0
39544839#16768503,1.0,3,0
77964245#37373317,1.0,3,0
84081996#53540754,1.0,3,0
20665199#86039608,1.0,3,1
80543447#14443054,1.0,3,0
85074682#64535407,1.0,3,0
75922212#6217373,1.0,3,0
75908352#28958152,1.0,3,0
6873873#2174287,1.0,3,0
7987227#74932360,1.0,3,0
92612895#22001291,1.0,3,1
84940611#75784220,1.0,3,0
777189#27491747,1.0,3,0
35149551#32746933,1.0,3,0
15602472#64112412,1.0,3,0
7586139#2926780,1.0,3,0
32746933#10816,1.0,3,0
63634340#17447786,1.0,3,0
88160368#36927878,1.0,3,0
74646862#3365489,1.0,3,0
68332855#78313618,1.0,3,0
89872099#7096661,1.0,3,0
13853990#67945340,1.0,3,0
54397772#11413382,1.0,3,0
40007298#59622337,1.0,3,0
98035591#26298839,1.0,3,0
14918547#11344076,1.0,3,0
69811580#73296694,1.0,3,0
32792490#48715831,1.0,3,1
66441075#65376715,1.0,3,1
75317094#40940816,1.0,3,1
91798176#16874921,1.0,3,0
68659568#25351062,1.0,3,0
93799137#193593,1.0,3,0
14475568#65991083,1.0,3,0
22550534#19743674,1.0,3,0
80085603#88596856,1.0,3,0
20206361#12958636,1.0,3,0
96441135#92612895,1.0,3,0
44917290#54788213,1.0,3,0
23833261#88073129,1.0,3,0
41314656#61901186,1.0,3,0
70352977#32021675,1.0,3,0
36195674#32663296,1.0,3,0
70352977#17037701,1.0,3,0
74618840#41822669,1.0,3,1
68689905#13198672,1.0,3,0
59622337#51836529,1.0,3,0
27147725#2053522,1.0,3,0
19669552#81752586,1.0,3,0
22178282#65411927,1.0,3,0
67991855#94813013,1.0,3,0
10547369#19411771,1.0,3,0
7016292#39759360,1.0,3,0
84081996#35031528,1.0,3,0
27491747#64696513,1.0,3,0
88240059#96705065,1.0,3,0
14625144#10917978,1.0,3,0
94391133#22626368,1.0,3,0
29988045#8023909,1.0,3,0
95241878#82724964,1.0,3,0
24488733#47337045,1.0,3,0
11874069#12285597,1.0,3,0
33541592#59217936,1.0,3,0
94193655#12057738,1.0,3,0
28849323#75698787,1.0,3,0
51710206#88171897,1.0,3,0
60743541#18968441,1.0,3,0
49913360#29851431,1.0,3,0
89113825#27491747,1.0,3,0
90931340#88760576,1.0,3,1
28316497#74622289,1.0,3,0
88602235#42582657,1.0,3,0
51215765#23276091,1.0,3,0
17037701#76478929,1.0,3,0
98235372#90920296,1.0,3,0
52074266#65979382,1.0,3,0
70983035#64791875,1.0,3,1
31928950#72636167,1.0,3,0
37762589#42782136,1.0,3,0
52787773#4308600,1.0,3,0
31149883#12057738,1.0,3,0
59983424#36927878,1.0,3,0
6217373#23943532,1.0,3,0
58726767#44917290,1.0,3,0
80235641#37818105,1.0,3,0
12958636#84810462,1.0,3,0
12204925#97975290,1.0,3,0
48153881#20665199,1.0,3,0
59289884#78329795,1.0,3,0
7862454#45858702,1.0,3,0
66292005#53262633,1.0,3,0
95301262#48675264,1.0,3,0
24721936#24931990,1.0,3,0
63800622#34174042,1.0,3,0
76275317#1574817,1.0,3,0
84202154#64791875,1.0,3,0
57914917#30137322,1.0,3,0
87645646#5057882,1.0,3,0
68869531#74612575,1.0,3,0
69903032#75380050,1.0,3,0
10917978#10547369,1.0,3,0
77678186#4646691,1.0,3,0
9765844#55164507,1.0,3,0
84940611#52074266,1.0,3,0
63688174#29965958,1.0,3,0
24072080#5108829,1.0,3,0
48050949#2107813,1.0,3,0
14576013#13086482,1.0,3,0
57297547#9494941,1.0,3,0
61917173#94391133,1.0,3,1
7987227#78273504,1.0,3,0
23923095#35493301,1.0,3,0
17092441#83951045,1.0,3,1
34642657#39437318,1.0,3,1
26995615#31061866,1.0,3,0
5057882#48314206,1.0,3,0
4395083#54700185,1.0,3,1
27915727#51901808,1.0,3,1
4895903#458256,1.0,3,0
20281251#25083386,1.0,3,0
6997147#28849323,1.0,3,0
63117104#57241644,1.0,3,0
13086482#16628120,1.0,3,0
87576249#94945290,1.0,3,0
51710206#40771441,1.0,3,0
66914777#172054,1.0,3,1
76350435#81011691,1.0,3,0
82209636#777189,1.0,3,0
48715831#86011983,1.0,3,0
49146483#70600296,1.0,3,0
70726318#41160781,1.0,3,1
47929214#52126910,1.0,3,0
6601115#36649389,1.0,3,0
84008510#80543447,1.0,3,0
73060691#17145434,1.0,3,0
86136546#70352977,1.0,3,1
2740878#96710850,1.0,3,0
66001502#75229781,1.0,3,1
19743674#76478929,1.0,3,1
51581207#55641907,1.0,3,0
27147725#57297547,1.0,3,0
7547159#39761380,1.0,3,0
47054569#84081996,1.0,3,0
1029315#40170577,1.0,3,0
16993914#93222484,1.0,3,0
70600300#84147645,1.0,3,0
31051738#73023967,1.0,3,0
36195674#74414069,1.0,3,0
62151951#1574817,1.0,3,0
78313618#94609381,1.0,3,0
46963156#21421662,1.0,3,0
57107958#75400332,1.0,3,0
9494941#25757705,1.0,3,0
87562159#28502826,1.0,3,0
3038793#33541592,1.0,3,0
81011691#45858702,1.0,3,0
98861629#1367801,1.0,3,0
77488882#85065034,1.0,3,0
18178431#57297547,1.0,3,0
43886265#82209636,1.0,3,0
30467874#69281402,1.0,3,0
60280975#48457802,1.0,3,0
2276717#16458906,1.0,3,0
77343216#68819356,1.0,3,0
599182#64791875,1.0,3,0
68869531#56744482,1.0,3,0
15290237#86774262,1.0,3,0
22122748#37652517,1.0,3,0
90886706#42076543,1.0,3,0
47177790#24931990,1.0,3,0
55993507#77145447,1.0,3,1
74932360#40170577,1.0,3,0
7016292#73808482,1.0,3,0
64112411#19585056,1.0,3,0
31493300#54285160,1.0,3,0
27491747#82209636,1.0,3,0
2254995#62009379,1.0,3,0
7503553#7472344,1.0,3,0
13514352#37652517,1.0,3,1
89098364#10218816,1.0,3,0
22017852#43671477,1.0,3,0
69499657#9187011,1.0,3,0
63632918#36195674,1.0,3,0
320211#8374819,1.0,3,0
70509448#73296694,1.0,3,0
28797890#2191215,1.0,3,0
64112411#81486182,1.0,3,0
75588119#3713378,1.0,3,0
63632918#19820120,1.0,3,0
5108829#21688304,1.0,3,0
31587846#31061866,1.0,3,0
81486182#47240346,1.0,3,0
37531391#10218816,1.0,3,0
77641222#14443054,1.0,3,0
54397772#78273504,1.0,3,0
87481548#82324884,1.0,3,0
49982462#93750350,1.0,3,0
90886706#58485839,1.0,3,0
7861704#13198672,1.0,3,1
82209636#96835518,1.0,3,0
64791875#89714881,1.0,3,0
55641907#10547369,1.0,3,0
85663923#42080094,1.0,3,0
80693528#35243408,1.0,3,0
59887473#808263,1.0,3,0
24163225#44302898,1.0,3,0
85074682#36342541,1.0,3,0
74622289#91798176,1.0,3,0
36342541#69811580,1.0,3,0
17738556#69499657,1.0,3,0
89714881#20665199,1.0,3,0
68021989#39544839,1.0,3,0
48449418#97936921,1.0,3,0
57914917#96835518,1.0,3,0
56354267#56774153,1.0,3,0
47272682#69540904,1.0,3,1
91105987#40979545,1.0,3,0
599182#10917978,1.0,3,0
27147725#93799137,1.0,3,0
88720725#888946,1.0,3,0
60280975#51710206,1.0,3,0
46900357#34959942,1.0,3,0
39944551#39761380,1.0,3,0
44917290#21421662,1.0,3,0
34597503#92598888,1.0,3,0
88720725#27147725,1.0,3,0
65411927#77300355,1.0,3,0
13205686#16768503,1.0,3,0
55596658#11344076,1.0,3,0
