idx,pair_id,gold
3315,45858702#76350435,0
3316,31928950#68400481,0
3317,76645893#75933939,0
3318,50118951#11413382,0
3319,599182#41716837,0
3320,20550546#22178282,0
3321,47929214#17682913,1
3322,59983424#175833,0
3323,172054#20668617,0
3324,5836988#57574501,0
3325,65193938#36305406,0
3326,46900357#24504646,1
3327,69411201#47337045,0
3328,10373021#77641222,0
3329,11297103#25757705,0
3330,36246527#44302898,0
3331,6086571#77488882,0
3332,86774262#17174163,0
3333,94373108#39944551,0
3334,17837225#98314225,0
3335,47337045#32792490,0
3336,34642657#37762589,0
3337,40979545#72086860,0
3338,31051738#66390507,0
3339,47662466#72636167,0
3340,621820#61917173,0
3341,72237540#9225217,0
3342,10803100#4646691,1
3343,95846717#87481548,0
3344,48449418#38999889,0
3345,80085603#82217045,0
3346,66001502#39944551,0
3347,69249199#5563597,0
3348,71693305#7987227,0
3349,57729543#71384622,0
3350,7096661#70352977,0
3351,77300355#91798176,0
3352,88770421#22017852,0
3353,95917231#18929113,0
3354,20547394#29965958,0
3355,24936536#20457621,0
3356,61257806#24163225,0
3357,44579234#5057882,0
3358,21038841#6455027,0
3359,31572294#60071236,0
3360,54788213#82217045,0
3361,96601666#31149883,0
3362,77678186#82614828,1
3363,98773883#50118951,0
3364,72237540#3980193,0
3365,80362350#59983424,0
3366,42076543#80235641,0
3367,6444657#65411927,0
3368,69062083#60257213,0
3369,75294597#75784220,0
3370,98129540#31877082,0
3371,90886706#60595831,0
3372,87955598#90146840,0
3373,55607411#31186504,1
3374,18640012#9716045,0
3375,94596740#34090287,0
3376,15311130#67880656,0
3377,74618840#25024300,0
3378,94596740#92356380,0
3379,29177746#64791875,0
3380,51836529#78574784,0
3381,2174287#24936536,1
3382,40940816#86039608,0
3383,69540904#16909124,0
3384,13514352#51775601,0
3385,55284959#17954127,0
3386,86774262#39820474,0
3387,13877575#87168706,0
3388,8130501#93754453,0
3389,36195674#65991083,0
3390,23165688#63688174,0
3391,41505583#74414069,0
3392,96667020#70509448,0
3393,21236035#89764257,0
3394,74898883#55899186,0
3395,26995615#94609381,0
3396,50118951#39944551,0
3397,27915727#75229781,0
3398,39759360#34075163,0
3399,12391221#57107958,0
3400,87168706#53540754,0
3401,12424092#45065236,0
3402,10816#20448379,1
3403,6315279#93754453,0
3404,70509448#85107531,0
3405,77343216#97008126,0
3406,30137322#63634340,0
3407,2053522#64225057,0
3408,39544839#16768503,0
3409,22096223#34075163,0
3410,77964245#37373317,0
3411,84081996#53540754,0
3412,20665199#86039608,1
3413,80543447#14443054,0
3414,85074682#64535407,0
3415,75922212#6217373,0
3416,75908352#28958152,0
3417,26714094#55705301,0
3418,6873873#2174287,0
3419,7987227#74932360,0
3420,92612895#22001291,1
3421,84940611#75784220,0
3422,777189#27491747,0
3423,35149551#32746933,0
3424,15602472#64112412,0
3425,7586139#2926780,0
3426,32746933#10816,0
3427,63634340#17447786,0
3428,88160368#36927878,0
3429,74646862#3365489,0
3430,68332855#78313618,0
3431,89872099#7096661,0
3432,13853990#67945340,0
3433,54397772#11413382,0
3434,40007298#59622337,0
3435,30467874#42670956,1
3436,98035591#26298839,0
3437,14918547#11344076,0
3438,69811580#73296694,0
3439,32792490#48715831,1
3440,66441075#65376715,1
3441,75317094#40940816,1
3442,91798176#16874921,0
3443,68659568#25351062,0
3444,93799137#193593,0
3445,14475568#65991083,0
3446,22550534#19743674,0
3447,80085603#88596856,0
3448,20206361#12958636,0
3449,96441135#92612895,0
3450,44917290#54788213,0
3451,23833261#88073129,0
3452,41314656#61901186,0
3453,70352977#32021675,0
3454,36195674#32663296,0
3455,70352977#17037701,0
3456,74618840#41822669,1
3457,68689905#13198672,0
3458,59622337#51836529,0
3459,27147725#2053522,0
3460,19669552#81752586,0
3461,22178282#65411927,0
3462,67991855#94813013,0
3463,10547369#19411771,0
3464,7016292#39759360,0
3465,84081996#35031528,0
3466,27491747#64696513,0
3467,88240059#96705065,0
3468,14625144#10917978,0
3469,94391133#22626368,0
3470,29988045#8023909,0
3471,95241878#82724964,0
3472,24488733#47337045,0
3473,11874069#12285597,0
3474,33541592#59217936,0
3475,94193655#12057738,0
3476,70768754#48925354,1
3477,28849323#75698787,0
3478,51710206#88171897,0
3479,60743541#18968441,0
3480,49913360#29851431,0
3481,89113825#27491747,0
3482,90931340#88760576,1
3483,28316497#74622289,0
3484,88602235#42582657,0
3485,51215765#23276091,0
3486,17037701#76478929,0
3487,98235372#90920296,0
3488,52074266#65979382,0
3489,70983035#64791875,1
3490,31928950#72636167,0
3491,37762589#42782136,0
3492,52787773#4308600,0
3493,31149883#12057738,0
3494,59983424#36927878,0
3495,6217373#23943532,0
3496,58726767#44917290,0
3497,80235641#37818105,0
3498,12958636#84810462,0
3499,12204925#97975290,0
3500,48153881#20665199,0
3501,59289884#78329795,0
3502,7862454#45858702,0
3503,66292005#53262633,0
3504,95301262#48675264,0
3505,24721936#24931990,0
3506,63800622#34174042,0
3507,76275317#1574817,0
3508,84202154#64791875,0
3509,57914917#30137322,0
3510,87645646#5057882,0
3511,68869531#74612575,0
3512,69903032#75380050,0
3513,10917978#10547369,0
3514,77678186#4646691,0
3515,9765844#55164507,0
3516,84940611#52074266,0
3517,63688174#29965958,0
3518,24072080#5108829,0
3519,48050949#2107813,0
3520,14576013#13086482,0
3521,57297547#9494941,0
3522,61917173#94391133,1
3523,7987227#78273504,0
3524,23923095#35493301,0
3525,17092441#83951045,1
3526,34642657#39437318,1
3527,26995615#31061866,0
3528,5057882#48314206,0
3529,4395083#54700185,1
3530,27915727#51901808,1
3531,4895903#458256,0
3532,20281251#25083386,0
3533,35807638#78329795,0
3534,6997147#28849323,0
3535,63117104#57241644,0
3536,13086482#16628120,0
3537,87576249#94945290,0
3538,51710206#40771441,0
3539,66914777#172054,1
3540,34075163#24931990,0
3541,76350435#81011691,0
3542,94351044#60071236,1
3543,82209636#777189,0
3544,48715831#86011983,0
3545,49146483#70600296,0
3546,70726318#41160781,1
3547,47929214#52126910,0
3548,6601115#36649389,0
3549,84008510#80543447,0
3550,73060691#17145434,0
3551,86136546#70352977,1
3552,2740878#96710850,0
3553,66001502#75229781,1
3554,19743674#76478929,1
3555,51581207#55641907,0
3556,27147725#57297547,0
3557,7547159#39761380,0
3558,47054569#84081996,0
3559,1029315#40170577,0
3560,16993914#93222484,0
3561,70600300#84147645,0
3562,31051738#73023967,0
3563,36195674#74414069,0
3564,62151951#1574817,0
3565,78313618#94609381,0
3566,46963156#21421662,0
3567,57107958#75400332,0
3568,9494941#25757705,0
3569,87562159#28502826,0
3570,3038793#33541592,0
3571,81011691#45858702,0
3572,98861629#1367801,0
3573,77488882#85065034,0
3574,18178431#57297547,0
3575,43886265#82209636,0
3576,30467874#69281402,0
3577,60280975#48457802,0
3578,2276717#16458906,0
3579,77343216#68819356,1
3580,599182#64791875,0
3581,68869531#56744482,0
3582,15290237#86774262,0
3583,22122748#37652517,0
3584,90886706#42076543,0
3585,47177790#24931990,0
3586,55993507#77145447,1
3587,74932360#40170577,0
3588,7016292#73808482,0
3589,64112411#19585056,0
3590,31493300#54285160,0
3591,27491747#82209636,0
3592,2254995#62009379,0
3593,7503553#7472344,0
3594,13514352#37652517,0
3595,87562159#66609070,1
3596,89098364#10218816,0
3597,22017852#43671477,0
3598,69499657#9187011,0
3599,63632918#36195674,0
3600,320211#8374819,0
3601,70509448#73296694,0
3602,28797890#2191215,0
3603,64112411#81486182,0
3604,75588119#3713378,0
3605,63632918#19820120,0
3606,5108829#21688304,0
3607,31587846#31061866,0
3608,81486182#47240346,0
3609,37531391#10218816,0
3610,77641222#14443054,0
3611,54397772#78273504,0
3612,48938134#71191165,0
3613,87481548#82324884,0
3614,49982462#93750350,0
3615,90886706#58485839,0
3616,7861704#13198672,1
3617,82209636#96835518,0
3618,64791875#89714881,0
3619,55641907#10547369,0
3620,85663923#42080094,0
3621,80693528#35243408,0
3622,59887473#808263,0
3623,24163225#44302898,0
3624,85074682#36342541,0
3625,74622289#91798176,0
3626,36342541#69811580,0
3627,17738556#69499657,0
3628,89714881#20665199,0
3629,68021989#39544839,0
3630,48449418#97936921,0
3631,57914917#96835518,0
3632,56354267#56774153,0
3633,47272682#69540904,1
3634,91105987#40979545,0
3635,599182#10917978,0
3636,27147725#93799137,0
3637,88720725#888946,0
3638,60280975#51710206,0
3639,46900357#34959942,0
3640,39944551#39761380,0
3641,44917290#21421662,0
3642,34597503#92598888,0
3643,7547159#68747557,0
3644,88720725#27147725,0
3645,65411927#77300355,0
3646,13205686#16768503,0
3647,55596658#11344076,0
3648,82364086#78329795,1
3649,88073129#84940611,0
3650,84940611#91798176,1
3651,3038793#79528937,0
3652,19653009#3713378,0
3653,31877082#59983424,1
3654,59983424#66552236,0
3655,97936921#9882201,1
3656,86011983#8023909,0
3657,6444657#77964245,0
3658,46963156#37762589,0
3659,3342135#57316524,0
3660,70768754#97473761,0
3661,27147725#19743674,0
3662,23165688#70983035,0
3663,95111575#86510416,0
3664,42621634#40940816,0
3665,17216616#10032550,0
3666,88797158#2926780,0
3667,56354267#78313618,1
3668,15279595#15311130,0
3669,84147645#47240346,1
3670,67945340#8023909,0
3671,98035591#49982462,1
3672,92702787#24909859,0
3673,63926920#51914482,0
3674,51741857#9225217,0
3675,92054456#50403133,1
3676,5057882#39544839,1
3677,35653799#70533385,0
3678,24607772#9225217,0
3679,23345904#14443054,0
3680,63926920#75134238,0
3681,82274481#39544839,0
3682,2724789#80346902,0
3683,37728852#14475568,0
3684,64360600#43886265,0
3685,13986277#96381958,0
3686,14022878#66763358,0
3687,64360600#94373108,0
3688,97281594#70600300,0
3689,16176339#19320609,0
3690,98773883#64360600,0
3691,48310053#47337045,0
3692,66481726#68659568,0
3693,7016292#16176339,0
3694,38374739#1875778,0
3695,14133475#81004909,0
3696,54656829#81138609,0
3697,81138609#88944870,0
3698,45065236#98035591,0
3699,12285597#68571415,0
3700,5662042#42582657,0
3701,78273504#18762312,0
3702,15290237#39544839,0
3703,2803990#905514,0
3704,39448463#23165688,0
3705,1574817#29988045,0
3706,16993914#75901191,0
3707,98861629#2107813,0
3708,91607349#42670956,0
3709,22178282#75317094,0
3710,35493301#71514451,0
3711,70768754#80790800,0
3712,80747993#97473761,0
3713,42782136#74225977,0
3714,13389192#79812958,0
3715,87240955#12832490,0
3716,98129540#97975290,0
3717,79860176#79295,0
3718,67240137#51664958,0
3719,64696513#18968441,0
3720,94697384#13086482,0
3721,87645646#37931146,0
3722,28849323#64112412,0
3723,51914482#23943532,0
3724,30137322#3980193,0
3725,13640797#34597503,0
3726,62009379#28849323,1
3727,82217045#93754453,0
3728,55205314#41822669,0
3729,69524744#68023169,0
3730,95788693#82614828,0
3731,1907#9225217,0
3732,51836529#60029334,0
3733,89189013#7547159,0
3734,25427610#44302898,0
3735,21940746#79139250,0
3736,320211#259815,0
3737,41716837#5563597,0
3738,2724789#9185300,0
3739,81138609#75908352,0
3740,82364086#75102581,0
3741,10032550#42582657,0
3742,18510686#64284720,0
3743,21520858#16874921,0
3744,96381958#17521071,1
3745,13877575#92798993,0
3746,52646581#57869707,1
3747,24488733#17738556,0
3748,4646691#69524744,0
3749,8374819#52499440,0
3750,10501202#3980193,0
3751,43671477#93617759,0
3752,76045300#62254612,0
3753,9336877#85663923,0
3754,73023967#84008510,1
3755,26650551#193593,0
3756,24909859#76343774,0
3757,2254995#52499440,0
3758,70509448#75922212,0
3759,19506949#2357764,0
3760,96482852#43886265,0
3761,96595462#67240137,0
3762,20822871#95160580,0
3763,96835518#40555870,0
3764,47054569#32663296,0
3765,81752586#31928950,1
3766,8104033#31149883,0
3767,89189013#68747557,0
3768,20547394#37762589,0
3769,17216616#14475568,1
3770,92798993#77271618,0
3771,64889535#42782136,0
3772,94929528#84008510,0
3773,16628120#23833261,0
3774,25024300#96482852,0
3775,65376715#36649389,0
3776,4308600#24066040,0
3777,1705445#7503553,0
3778,59622337#77641222,0
3779,84147645#12057738,0
3780,24504646#81296852,0
3781,21214984#92050862,0
3782,94609381#27491847,1
3783,19012125#14475568,0
3784,25083386#64360600,0
3785,25749336#6220318,0
3786,47662466#55705301,1
3787,96710850#22001291,0
3788,96482852#75588119,0
3789,35076842#28849323,0
3790,81738033#24315621,0
3791,84347869#31303951,0
3792,94578304#14276753,0
3793,17058930#36514214,1
3794,31149883#65376715,0
3795,86510416#48798939,0
3796,9329468#84486206,0
3797,24931990#33045941,0
3798,24315621#74618840,0
3799,19585056#2926780,0
3800,49982462#36193101,0
3801,40659886#458256,1
3802,19610472#54202524,0
3803,76045300#46900357,0
3804,19338654#52126910,0
3805,85065034#84347869,0
3806,599182#81558327,1
3807,75922212#80790800,1
3808,39759360#56744482,0
3809,2254995#14133475,1
3810,60545708#96595462,1
3811,29009865#24931990,0
3812,13393487#6455027,0
3813,35109084#81558327,0
3814,1448629#11754903,0
3815,84347869#98861629,0
3816,34088263#80362350,0
3817,35031528#59887473,0
3818,35417651#79295,0
3819,94391133#65979382,0
3820,83586196#74683197,1
3821,93035933#51318537,0
3822,85641193#82049746,0
3823,29386919#42550257,0
3824,13951675#93405719,0
3825,83562709#48050949,0
3826,60545708#37788391,0
3827,41160781#81714923,0
3828,65761443#92349357,1
3829,21688304#76478929,0
3830,34174042#88171897,0
3831,50179606#6455027,1
3832,68819356#41119591,0
3833,51664958#92348266,0
3834,34642657#42782136,0
3835,23165688#20547394,0
3836,37818105#66097781,0
3837,96595462#24925549,0
3838,65193938#69524744,0
3839,35590306#64696513,0
3840,70509448#42621634,1
3841,22096223#18344350,0
3842,6086571#94945290,0
3843,46998470#9765844,0
3844,5197574#30467874,0
3845,84686125#89872099,0
3846,39376372#48938134,0
3847,45065236#50100211,0
3848,11344076#95111575,0
3849,69524744#85675854,0
3850,36319925#72226957,0
3851,66914777#67818648,0
3852,87955598#24488733,0
3853,87240955#25757705,1
3854,37417537#24607772,0
3855,51215765#69249199,0
3856,68400481#56774153,0
3857,28797891#61901186,0
3858,63008653#84783221,0
3859,68571415#3496396,0
3860,10009728#44382672,0
3861,35317298#20550546,0
3862,97473761#24438834,0
3863,56500373#20008769,0
3864,49982462#45065236,0
3865,88674931#89103846,1
3866,44917290#76999933,0
3867,28797890#66789257,0
3868,24504646#35493301,0
3869,23833261#42550257,0
3870,84036223#3342135,0
3871,33541592#2053522,1
3872,9932421#77964245,0
3873,82209636#67818648,0
3874,34174042#44917290,0
3875,54559293#75588119,0
3876,35983151#65411927,0
3877,91607349#16489844,1
3878,97360314#20822871,0
3879,5651476#29965958,0
3880,18510686#94391133,0
3881,46998470#91105987,0
3882,30467874#66441075,0
3883,83562709#17043700,0
3884,57208331#57574501,0
3885,40063734#65287375,0
3886,66001502#39448463,0
3887,35642956#5057882,0
3888,48310053#69644238,0
3889,60257213#89764257,0
3890,51924648#17043700,1
3891,66609070#98456180,0
3892,75588119#48314206,0
3893,89714881#59226089,0
3894,13393487#21038841,0
3895,7547159#97281594,0
3896,24931990#47154861,0
3897,15290237#96710850,0
3898,7650784#92349357,0
3899,98773883#39944551,1
3900,51664958#6817074,0
3901,13514352#66609070,0
3902,98258448#28958152,0
3903,94791347#653566,0
3904,73060691#28635594,0
3905,61938323#86597447,0
3906,32021675#11344076,0
3907,79528937#66218491,0
3908,88763472#64112412,0
3909,96524902#17145434,0
3910,23165688#34642657,0
3911,82364086#41505583,0
3912,60071236#55124457,0
3913,12577609#84250472,0
3914,35750776#40979545,0
3915,86597447#53563141,0
3916,96595462#51664958,0
3917,95917231#1000748,1
3918,34075163#86136546,0
3919,93799137#888946,0
3920,26995615#18639975,0
3921,72237540#82324884,0
3922,31587846#2926780,0
3923,25749336#60280975,0
3924,56493397#32792490,0
3925,74588061#7096661,1
3926,57729543#24925549,1
3927,52462122#40976538,0
3928,49982462#51914482,0
3929,76045300#426230,1
3930,19506949#31303951,0
3931,77678186#67031613,0
3932,90920296#84202154,1
3933,51318537#2174287,0
3934,10997532#43618988,0
3935,49982462#63926920,0
3936,84147645#90146840,0
3937,26217615#11874069,0
3938,36193101#98861629,0
3939,95577039#44579234,0
3940,27147725#59289884,0
3941,2191215#39759360,0
3942,9238663#74646862,0
3943,70509448#94791347,0
3944,54202524#38058369,0
3945,59622337#97281594,0
3946,35807638#10132766,0
3947,87327065#51664958,0
3948,70983035#24315621,0
3949,16768503#78926104,0
3950,22206925#64304057,0
3951,1748964#87955598,0
3952,94391133#64284720,0
3953,84081996#41716837,0
3954,2163360#15196749,0
3955,2740878#58726767,0
3956,71384622#69281402,0
3957,26298839#777189,0
3958,54519492#21520858,0
3959,92598888#17837225,0
3960,54499706#45065236,0
3961,14576013#79860176,0
3962,97975290#15279595,0
3963,82614828#18762312,0
3964,40771441#64112412,0
3965,27087905#11651896,0
3966,41270447#29226990,0
3967,43618988#96595462,0
3968,12204925#7096661,0
3969,79860176#10032550,0
3970,42782136#25767244,0
3971,96715844#97281594,0
3972,12263071#66001502,0
3973,24488733#69249199,0
3974,42621634#18218196,0
3975,95017941#72226957,0
3976,53563141#68747557,0
3977,35572402#75698787,0
3978,18682580#1748964,0
3979,19320609#17837225,0
3980,85454976#19610940,0
3981,75317094#6444657,0
3982,76797257#92356380,0
3983,18225168#6628173,0
3984,96715844#27145682,0
3985,61901186#28797890,1
3986,70600300#42550257,0
3987,2926780#80235641,0
3988,16874921#75784220,0
3989,41160781#14133475,0
3990,28502826#17058930,0
3991,17364188#56354267,0
3992,54499706#27145682,1
3993,36319925#924199,0
3994,66552236#17682913,0
3995,12558301#9185300,1
3996,9329468#78574784,0
3997,78273504#19210924,1
3998,78574784#48327523,0
3999,8023909#73018266,1
4000,72185223#28958152,0
4001,7016292#50972713,0
4002,66481726#71514451,0
4003,15290237#48938134,0
4004,68659568#81011691,0
4005,86039608#95017941,0
4006,13621719#21236035,0
4007,80235641#3365489,0
4008,68023169#22110995,0
4009,48938134#84081996,0
4010,68675078#87576249,1
4011,74414069#37728852,0
4012,80790800#73018266,0
4013,18929113#7586139,0
4014,864070#24504646,0
4015,53397183#42550257,0
4016,47008330#8104033,1
4017,61938323#19210924,0
4018,66204747#3713378,0
4019,41716837#53540754,1
4020,66789257#28797891,0
4021,80747993#25749336,0
4022,87240955#24066040,0
4023,18639975#36305406,1
4024,70509448#48314206,0
4025,27915727#24488733,0
4026,5749619#70352977,0
4027,9065596#25573269,0
4028,31493300#81004909,0
4029,87168706#13704452,1
4030,1907#51741857,0
4031,7039861#29851431,0
4032,20008769#79528937,1
4033,80363785#11297103,0
4034,77300355#49982462,0
4035,92348266#66097781,0
4036,63008653#55705301,0
4037,65761443#95017941,0
4038,36319925#59217936,0
4039,82217045#87136825,0
4040,1000748#77906357,0
4041,69249199#52322597,1
4042,68490111#2163360,0
4043,57107958#65411927,0
4044,31493300#83586196,0
4045,16458906#55124457,0
4046,71191165#7503553,0
4047,73060691#9185300,0
4048,36927878#82666001,0
4049,31186504#76645893,0
4050,7096661#24931990,0
4051,11241255#75400332,0
4052,69499657#55406516,0
4053,49285911#4734872,0
4054,18750700#37931146,0
4055,21318183#9065596,1
4056,35489837#3496396,0
4057,34959942#43098472,0
4058,40624769#27087905,0
4059,80185739#96595462,0
4060,12958636#38669053,0
4061,2300726#2174287,0
4062,82049746#66152591,1
4063,93222484#94929528,1
4064,34090287#4150044,0
4065,10032550#2107813,0
4066,71498088#57316524,0
4067,67880656#70983035,0
4068,48808155#36342541,0
4069,87636344#35983151,0
4070,35493301#24909859,0
4071,35076842#98861629,0
4072,12204925#52646581,0
4073,40007298#64360600,0
4074,60280975#458256,0
4075,11681031#48327523,0
4076,35109084#57107958,0
4077,50118951#40063734,0
4078,46963156#3713378,1
4079,97485069#24066040,0
4080,1367801#88770421,0
4081,53799536#74622289,0
4082,5563597#23276091,1
4083,12204925#64225057,0
4084,84486206#84271012,1
4085,37788391#40555870,0
4086,76999933#20448379,0
4087,81004909#35243408,1
4088,84202154#98235372,0
4089,75229781#15290237,0
4090,15073430#53540754,0
4091,97360314#83951045,0
4092,88720725#93799137,0
4093,91798176#35109084,0
4094,59310973#51924648,0
4095,5108829#98129540,0
4096,13704452#75552500,0
4097,84008510#88240059,0
4098,51933885#9563912,0
4099,55899186#13893314,0
4100,84486206#77300355,0
4101,41505583#2276717,0
4102,1875778#24925549,0
4103,14022878#88025577,0
4104,1574817#15311130,0
4105,62305995#84202154,0
4106,24504646#76045300,0
4107,94391133#15311130,0
4108,18639975#18640012,0
4109,6601115#69811580,0
4110,21236035#69811580,0
4111,57106905#84810462,0
4112,44098995#24307555,0
4113,17756835#21940746,0
4114,42080094#84347869,0
4115,458256#808263,0
4116,80693528#92349357,0
4117,17837225#94596740,0
4118,84036223#35750776,0
4119,69281402#16489844,0
4120,32021675#7650784,0
4121,88073129#64112412,0
4122,35076842#2276717,1
4123,24315621#55205314,0
4124,50948610#8145012,0
4125,35653799#17447786,0
4126,46963156#44917290,0
4127,89113825#14443054,0
4128,37931146#78329795,0
4129,25083386#35417651,1
4130,55427773#64112411,0
4131,50972713#12204925,0
4132,48314206#37671415,0
4133,95017941#92349357,0
4134,79139250#55899186,0
4135,67031613#5749619,0
4136,8780477#51933885,0
4137,67959173#88770421,0
4138,95111575#39376372,1
4139,36193101#7586139,0
4140,79295#48715831,0
4141,4646691#41314656,0
4142,66465346#68332855,0
4143,1875778#288189,0
4144,34146043#94945290,1
4145,37373317#75901191,0
4146,34146043#57729543,0
4147,14443054#88240059,1
4148,86011983#15602472,0
4149,64304057#77906357,0
4150,46998470#38525199,0
4151,14475568#92348266,0
4152,33296026#52499440,0
4153,55993507#57297547,0
4154,17043700#54285160,0
4155,98321879#63632918,0
4156,10723708#88596856,0
4157,1705445#36246527,0
4158,77906357#66552236,0
4159,16938908#13640797,0
4160,85012455#17043700,0
4161,89098364#57914917,0
4162,37466646#8035591,0
4163,26650551#57869707,0
4164,35417651#19085838,0
4165,86510416#31303951,0
4166,75229781#35750776,0
4167,65159550#53579521,0
4168,71190761#47008330,0
4169,12057738#75400332,0
4170,18140756#24307555,0
4171,52462122#91105987,1
4172,31928950#37466646,0
4173,924199#75317094,0
4174,92612895#8810340,0
4175,16909124#17756835,1
4176,66390507#25096603,0
4177,92050862#33296026,0
4178,11874069#90516613,0
4179,31493300#777189,0
4180,42550257#79097615,0
4181,45649802#9026518,0
4182,80362350#79097615,1
4183,45649802#13205686,0
4184,2803990#175833,0
4185,31572294#55124457,1
4186,1705445#10816,0
4187,20448379#95917231,0
4188,97360314#18688923,0
4189,72226957#60280975,0
4190,56500373#17037701,0
4191,13951675#12673715,1
4192,84810462#61257806,0
4193,89764257#68819356,0
4194,77554678#35642956,0
4195,50972713#39759360,1
4196,75552500#48880627,0
4197,905514#86774262,1
4198,6455027#4232352,0
4199,67031613#16938908,0
4200,31493300#95111575,0
4201,36927878#33045941,0
4202,60029334#88763472,0
4203,63800622#87636344,1
4204,92050862#81004909,0
4205,10330385#10803100,0
4206,35485275#52499440,0
4207,29226990#172054,0
4208,85454976#87576249,0
4209,98129540#2191215,0
4210,83586196#40976538,0
4211,29177746#4734872,0
4212,88602235#48938134,1
4213,76343774#87136825,0
4214,84686125#45858702,0
4215,4232352#32021675,0
4216,90931340#94578304,0
4217,68747557#94168884,0
4218,50118951#17116847,0
4219,53799536#88025577,0
4220,83586196#96705065,0
4221,52499440#48153881,1
4222,68869531#13084603,0
4223,4895903#24055903,0
4224,13986277#69903032,1
4225,69644238#48925354,0
4226,69062083#16993914,0
4227,91105987#44098995,0
4228,39448463#74381286,0
4229,72185223#10132766,0
4230,62254612#13086482,1
4231,51850183#89113825,1
4232,66204747#13084603,0
4233,32021675#97008126,1
4234,40524988#96595462,0
4235,82724964#55607411,0
4236,66001502#39376372,0
4237,81296852#86597447,0
4238,27147725#89098364,0
4239,43671477#47929214,0
4240,70600261#96381958,0
4241,25895411#65376715,0
4242,96710850#88674931,0
4243,36116228#35109084,1
4244,65376715#5197574,0
4245,84940611#21520858,0
4246,19338654#16566641,0
4247,50179606#57316524,0
4248,35109084#59825579,0
4249,85520596#80346902,0
4250,29988045#56500373,0
4251,17447786#71190761,0
4252,8865735#64360600,1
4253,14276753#49146483,0
4254,10330385#75059939,0
4255,21236035#37762589,0
4256,2300726#6220318,0
4257,69524744#42076543,0
4258,32252152#38669053,0
4259,27491747#92798993,0
4260,2276717#75698787,0
4261,14918547#39761380,0
4262,9716045#74612575,0
4263,42999877#11241255,0
4264,9026518#58262024,0
4265,48647262#68400481,0
4266,95595870#35983151,0
4267,36004979#84036223,0
4268,80363785#77554678,0
4269,77554678#56500373,0
4270,25749336#32021675,0
4271,63688174#20547394,0
4272,63117104#35572402,0
4273,66630102#64225057,0
4274,48314206#34522740,0
4275,75229781#50948610,0
4276,5039915#59310973,1
4277,76645893#63436905,1
4278,33541592#95788693,0
4279,19506949#18968441,0
4280,98035591#78273504,0
4281,35493301#21940746,0
4282,88797158#24488733,0
4283,10803100#15279595,0
4284,82364086#90516613,0
4285,21436544#76645893,0
4286,19669552#74588061,0
4287,97473761#26820221,1
4288,8865735#79295,0
4289,7586139#63117104,0
4290,2724789#80747993,0
4291,62151951#61257806,1
4292,34146043#87576249,0
4293,86011983#35590306,0
4294,68023169#48880627,0
4295,88331613#87168706,0
4296,88760576#6976859,0
4297,8452869#25083386,0
4298,30467874#16489844,0
4299,4308600#38525199,1
4300,92598888#41763354,0
4301,2237025#84686125,0
4302,37931146#82364086,0
4303,40976538#95111575,0
4304,67388462#12958636,0
4305,1367801#11651896,1
4306,69281402#32792490,0
4307,92054456#2160536,0
4308,70998961#5563597,0
4309,653566#29009865,1
4310,19610472#74622289,0
4311,458256#53262633,0
4312,35417651#32792490,0
4313,18682580#48327523,0
4314,98773883#39761380,0
4315,80362350#71498088,0
4316,5039534#18688923,0
4317,30963421#57316524,0
4318,59226089#95595870,0
4319,12409643#82614828,0
4320,92356380#6881030,0
4321,34522740#51741857,0
4322,21038841#87136825,0
4323,87562159#20822871,0
4324,19585056#18178431,0
4325,11754903#74612575,1
4326,87327065#95428009,0
4327,34088263#6455027,0
4328,77906357#9531648,0
4329,13389192#13986277,0
4330,21214984#10218816,0
4331,18640012#71622657,0
4332,36026562#5651476,1
4333,88760576#76535406,0
4334,38669053#92598888,0
4335,5197574#66441075,0
4336,70998961#12285597,0
4337,81138609#96441135,0
4338,24931990#95846717,0
4339,10171935#10132766,0
4340,71384622#68675078,0
4341,5057882#68332855,0
4342,88171897#75588119,0
4343,86136546#84718207,0
4344,49891889#92798993,1
4345,71834414#24163225,0
4346,4734872#24315621,0
4347,38669053#74646862,0
4348,44923081#12409643,0
4349,40002118#28502826,1
4350,33045941#94791347,0
4351,52499440#50118951,0
4352,44382672#38669053,0
4353,74618840#18968441,0
4354,35317298#72185223,0
4355,80346902#87636344,0
4356,54728016#9494941,1
4357,88171897#72086860,0
4358,27491747#80543447,1
4359,72636167#25083386,0
4360,11754903#48310053,0
4361,1000748#21940746,0
4362,30893225#5057882,0
4363,37531391#35031528,0
4364,64607330#96595462,0
4365,15602472#69903032,0
4366,68400481#56354267,0
4367,18556332#6444657,0
4368,84036223#88760576,0
4369,64112412#81486182,0
4370,68819356#62151951,0
4371,35633356#57869707,0
4372,6086571#88414713,0
4373,46709252#60380041,1
4374,74612575#40170577,0
4375,6976859#33045941,0
4376,87240955#4308600,0
4377,31493300#621820,0
4378,24909859#68747557,0
4379,17174163#92054456,0
4380,61901186#33850542,0
4381,8023909#76275317,0
4382,93617759#27147725,0
4383,93754453#95301262,0
4384,14276753#8035591,0
4385,85454976#18225168,0
4386,24315621#44302898,0
4387,61257806#20206361,0
4388,73060691#39944551,0
4389,73060691#39761380,0
4390,75317094#36116228,0
4391,57882906#92798993,0
4392,16909124#24925549,0
4393,1367801#17326659,0
